Fraudolent,SMS test,ID,Date and Time
0,Thats cool! Sometimes slow and gentle. Sonetimes rough and hard :),OJ24HZH,2017-04-04
0,I have gone into get info bt dont know what to do,3JPK0OW,2016-11-15
0,"Please protect yourself from e-threats. SIB never asks for sensitive information like Passwords,ATM/SMS PIN thru email. Never share your password with anybody.",F2QOWUS,2018-08-22
0,Wat uniform? In where get?,SLYYNJU,2018-07-17
0,Dip's cell dead. So i m coming with him. U better respond else we shall come back.,VFGBTO4,2018-03-23
0,Come to medical college at 7pm ......forward it da,RR8HE3V,2018-07-17
0,Goodo! Yes we must speak friday - egg-potato ratio for tortilla needed!,U82KCT4,2018-06-06
0,You could have seen me..i did't recognise you Face.:),R8H18FZ,2018-08-08
0,We'll join the  &lt;#&gt;  bus,NPM9OH2,2016-06-07
0,Prabha..i'm soryda..realy..frm heart i'm sory,TRW9N37,2016-07-19
0,We will meet soon princess! Ttyl!,OU3RASQ,2018-01-31
1,RT-KIng Pro Video Club>> Need help? info@ringtoneking.co.uk or call 08701237397 You must be 16+ Club credits redeemable at www.ringtoneking.co.uk! Enjoy!,HAY1CO9,2017-09-03
0,Hi Harish's rent has been transfred to ur Acnt.,GC2UGEW,2017-12-30
0,I know you mood off today,7ID95IP,2018-01-27
1,URGENT! We are trying to contact U. Todays draw shows that you have won a £800 prize GUARANTEED. Call 09050001808 from land line. Claim M95. Valid12hrs only,SM01Z3N,2018-07-20
0,Great! How is the office today?,WZ5TILO,2018-04-05
0,"U wake up already? Wat u doing? U picking us up later rite? I'm taking sq825, reaching ard 7 smth 8 like dat. U can check e arrival time. C ya soon...",JGXDHZA,2018-07-27
0,I realise you are a busy guy and i'm trying not to be a bother. I have to get some exams outta the way and then try the cars. Do have a gr8 day,TF0RVUO,2017-08-13
0,Well welp is sort of a semiobscure internet thing,KC38Q8S,2017-11-04
0,Change windows logoff sound..,42D0TXL,2016-12-06
0,"I'm an actor. When i work, i work in the evening and sleep late. Since i'm unemployed at the moment, i ALWAYS sleep late. When you're unemployed, every day is saturday.",LZLZPBE,2018-03-31
0,Yes:)here tv is always available in work place..,JLUOJ3R,2016-03-08
0,O was not into fps then.,8PIZNRR,2018-02-23
0,I just cooked a rather nice salmon a la you,L7AZPCX,2017-04-04
0,Huh so slow i tot u reach long ago liao... U 2 more days only i 4 more leh...,YW1P5NC,2018-06-16
0,I know a few people I can hit up and fuck to the yes,94ARMB3,2018-09-08
0,I'm vivek:)i got call from your number.,G6HLZWP,2018-09-18
0,You in your room? I need a few,0DMP82T,2017-03-24
0,You can jot down things you want to remember later.,4BM5BRC,2018-01-05
0,Many more happy returns of the day. I wish you happy birthday.,PTYR9J1,2017-04-25
0,Lol! U drunkard! Just doing my hair at d moment. Yeah still up 4 tonight. Wats the plan?,DGFM1OH,2017-01-22
0,Yes i thought so. Thanks.,XFD44QC,2016-11-07
0,"To the wonderful Okors, have a great month. We cherish you guys and wish you well each day. MojiBiola",OAFPSD5,2018-05-24
1,URGENT! Your Mobile number has been awarded with a £2000 prize GUARANTEED. Call 09061790126 from land line. Claim 3030. Valid 12hrs only 150ppm,4K6M0DQ,2017-09-16
0,If you don't respond imma assume you're still asleep and imma start calling n shit,JNBTCTF,2016-03-07
0,Sorry about that this is my mates phone and i didnt write it love Kate,G5O50HP,2018-08-15
1,Dear U've been invited to XCHAT. This is our final attempt to contact u! Txt CHAT to 86688 150p/MsgrcvdHG/Suite342/2Lands/Row/W1J6HL LDN 18 yrs,955TGY5,2017-02-25
0,Lol ok. I'll snatch her purse too.,MW8YRTI,2017-09-11
0,How much it will cost approx . Per month.,NNZQJE6,2017-10-19
0,You available now? I'm like right around hillsborough &amp;  &lt;#&gt; th,OIDRE0A,2018-03-12
1,Monthly password for wap. mobsi.com is 391784. Use your wap phone not PC.,OA8NTN9,2017-11-17
0,"Good afternoon sunshine! How dawns that day ? Are we refreshed and happy to be alive? Do we breathe in the air and smile ? I think of you, my love ... As always",KZJXLFP,2017-05-20
0,O shore are you takin the bus,YG7GYSV,2016-10-09
0,Get down in gandhipuram and walk to cross cut road. Right side &lt;#&gt; street road and turn at first right.,W69Y6QW,2018-06-02
0,No but the bluray player can,4063MXG,2016-10-08
1,"FreeMsg Why haven't you replied to my text? I'm Randy, sexy, female and live local. Luv to hear from u. Netcollex Ltd 08700621170150p per msg reply Stop to end",Q3WQNEA,2017-01-30
0,Taka lor. Wat time u wan 2 come n look 4 us?,EK2F59M,2018-09-10
0,So i asked how's anthony. Dad. And your bf,0WSFTZW,2016-11-13
0,"I can't speak, bcaz mobile have problem. I can listen you but you cann't listen my voice. So i calls you later.",7RJN04L,2017-09-08
0,All was well until slightly disastrous class this pm with my fav darlings! Hope day off ok. Coffee wld be good as can't stay late tomorrow. Same time + place as always?,YG5B656,2016-12-20
0,"No i'm not. I can't give you everything you want and need. You actually could do better for yourself on yor own--you've got more money than i do. I can't get work, i can't get a man, i can't pay the rent, i can't even fill my fucking gas tank. yes, i'm stressed and depressed. I didn't even call home for thanksgiving cuz i'll have to tell them i,m up to nothing.",4J78LCZ,2017-03-06
0,For real when u getting on yo? I only need 2 more tickets and one more jacket and I'm done. I already used all my multis.,U2TGM70,2017-10-02
1,"Urgent! call 09066350750 from your landline. Your complimentary 4* Ibiza Holiday or 10,000 cash await collection SAE T&Cs PO BOX 434 SK3 8WP 150 ppm 18+",DTGDA25,2016-02-16
0,Can not use foreign stamps in this country. Good lecture .,EWAQ9J4,2017-04-29
0,Mode men or have you left.,90O4YE3,2016-06-14
0,I was just callin to say hi. Take care bruv!,4FL6JBB,2017-11-10
0,"Yo my trip got postponed, you still stocked up?",CDVW7AK,2018-03-08
1,Reply to win £100 weekly! What professional sport does Tiger Woods play? Send STOP to 87239 to end service,X5Q16XS,2016-06-14
1,"This is the 2nd time we have tried to contact u. U have won the £400 prize. 2 claim is easy, just call 087104711148 NOW! Only 10p per minute. BT-national-rate",N1WZ49J,2018-01-01
0,I know I'm lacking on most of this particular dramastorm's details but for the most part I'm not worried about that,NRVZFT5,2017-01-06
0,Just finished eating. Got u a plate. NOT leftovers this time.,OB0DC2G,2016-09-08
0,Stop the story. I've told him i've returned it and he's saying i should not re order it.,SK8ANSG,2018-09-07
0,Purity of friendship between two is not about smiling after reading the forwarded message..Its about smiling just by seeing the name. Gud evng,N31LORM,2016-12-25
0,Does not operate after  &lt;#&gt;  or what,Y7YPP1D,2017-07-05
1,"HOT LIVE FANTASIES call now 08707509020 Just 20p per min NTT Ltd, PO Box 1327 Croydon CR9 5WB 0870 is a national rate call",2V6U6LP,2016-10-25
1,"Hi ya babe x u 4goten bout me?' scammers getting smart..Though this is a regular vodafone no, if you respond you get further prem rate msg/subscription. Other nos used also. Beware!",KR1XDB3,2016-09-11
0,"I'll get there at 3, unless you guys want me to come some time sooner",FWOB16O,2017-02-09
0,No no. I will check all rooms befor activities,PKQEFJP,2017-05-29
0,"Rose for red,red for blood,blood for heart,heart for u. But u for me.... Send tis to all ur friends.. Including me.. If u like me.. If u get back, 1-u r poor in relation! 2-u need some 1 to support 3-u r frnd 2 many 4-some1 luvs u 5+- some1 is praying god to marry u.:-) try it....",4PL62YK,2017-03-01
0,"Faith makes things possible,Hope makes things work,Love makes things beautiful,May you have all three this Christmas!Merry Christmas!",1MTYLVK,2016-09-03
0,"Haha, my friend tyler literally just asked if you could get him a dubsack",D0DAN5P,2016-04-22
0,"K, I'll work something out",M6I5XEI,2017-04-08
0,Hmm...Bad news...Hype park plaza $700 studio taken...Only left 2 bedrm-$900...,6LZL9XY,2016-05-16
0,Okay lor... Wah... like that def they wont let us go... Haha... What did they say in the terms and conditions?,X4O248H,2018-02-04
0,I agree. So i can stop thinkin about ipad. Can you please ask macho the same question.,KA5M88V,2017-06-13
0,Everybody had fun this evening. Miss you.,08MCVD7,2017-02-28
0,I've got it down to a tea. not sure which flavour,HB6SZL5,2017-10-22
1,URGENT! We are trying to contact U. Todays draw shows that you have won a £2000 prize GUARANTEED. Call 09058094507 from land line. Claim 3030. Valid 12hrs only,4VGV3OZ,2018-07-26
0,I'm at work. Please call,MJCQ4QF,2018-03-19
1,URGENT! Your Mobile number has been awarded with a £2000 prize GUARANTEED. Call 09058094455 from land line. Claim 3030. Valid 12hrs only,C2IR1SA,2018-08-21
0,Hey so this sat are we going for the intro pilates only? Or the kickboxing too?,85KT3K2,2017-11-12
0,HI DARLIN ITS KATE ARE U UP FOR DOIN SOMETHIN TONIGHT? IM GOING TO A PUB CALLED THE SWAN OR SOMETHING WITH MY PARENTS FOR ONE DRINK SO PHONE ME IF U CAN,KTRWLTV,2017-12-09
0,Think you sent the text to the home phone. That cant display texts. If you still want to send it his number is,RS2TWL6,2018-07-26
0,"wow. You're right! I didn't mean to do that. I guess once i gave up on boston men and changed my search location to nyc, something changed. Cuz on my signin page it still says boston.",C811Q17,2016-07-23
0,"That's cool, I'll come by like  &lt;#&gt; ish",09W20Z3,2016-08-11
0,S:)but he had some luck.2 catches put down:),6UO53AN,2016-02-28
0,Heehee that was so funny tho,AY6GVHP,2018-09-01
0,Can you plz tell me the ans. BSLVYL sent via fullonsms.com,HZCKC1T,2017-08-15
0,aathi..where are you dear..,Y1OK8UW,2018-02-07
0,The battery is for mr adewale my uncle. Aka Egbon,AZUSJW4,2017-11-15
0,"Fighting with the world is easy, u either win or lose bt fightng with some1 who is close to u is dificult if u lose - u lose if u win - u still lose.",E61T59B,2016-10-10
0,"Sorry vikky, i'm Watching olave mandara movie kano in trishul theatre wit my frnds..",OTXGYF7,2017-03-04
0,I want to sent  &lt;#&gt; mesages today. Thats y. Sorry if i hurts,KU49ACP,2016-06-08
0,I will come with karnan car. Please wait till 6pm will directly goto doctor.,7ZKTU56,2017-09-17
0,Sounds better than my evening im just doing my costume. Im not sure what time i finish tomorrow but i will txt you at the end.,ZVSX262,2017-04-01
0,There are no other charges after transfer charges and you can withdraw anyhow you like,BQQ0L2X,2017-07-04
0,I keep ten rs in my shelf:) buy two egg.,Q377VZP,2017-03-31
0,Doing project w frens lor.,5DIA5LX,2018-01-06
0,"Jolly good! By the way,  will give u tickets for sat eve 7.30. Speak before then x",CM53PZK,2017-09-29
0,"Also north carolina and texas atm, you would just go to the gre site and pay for the test results to be sent.",Z1QU58N,2016-06-05
0,Lol no. U can trust me.,8ZOSJR7,2016-11-04
0,Am not working but am up to eyes in philosophy so will text u later when a bit more free for chat...,E9TTTIX,2016-06-15
0,R we going with the  &lt;#&gt;  bus?,VN7HEXR,2016-08-14
1,More people are dogging in your area now. Call 09090204448 and join like minded guys. Why not arrange 1 yourself. There's 1 this evening. A£1.50 minAPN LS278BB,67ACM9I,2017-10-08
0,"Sorry, I'll call later",57WVM4P,2017-07-22
0,Back in brum! Thanks for putting us up and keeping us all and happy. See you soon,Q7U9ANR,2016-04-09
0,Omg how did u know what I ate?,V9RIK18,2017-09-26
0,Got meh... When?,IV2JYTO,2017-04-08
0,Boo what time u get out? U were supposed to take me shopping today. :(,SZ8HG23,2016-04-04
0,"Sorry, I'll call later ok bye",0LPR5PJ,2016-03-31
1,"FREE MESSAGE Activate your 500 FREE Text Messages by replying to this message with the word FREE For terms & conditions, visit www.07781482378.com",7U0KDPF,2017-06-30
1,u r a winner U ave been specially selected 2 receive £1000 cash or a 4* holiday (flights inc) speak to a live operator 2 claim 0871277810710p/min (18 ),4PFYMLP,2016-09-14
0,"Hmmm.. Thk sure got time to hop ard... Ya, can go 4 free abt... Muz call u to discuss liao...",E0VAFI7,2017-09-05
1,Refused a loan? Secured or Unsecured? Can't get credit? Call free now 0800 195 6669 or text back 'help' & we will!,O1Y5PN1,2018-03-31
0,No go. No openings for that room 'til after thanksgiving without an upcharge.,MB7MDFL,2017-03-12
0,Hmmm:)how many players selected?,HKA1KHZ,2017-12-30
0,Dont flatter yourself... Tell that man of mine two pints of carlin in ten minutes please....,K7TYGID,2016-11-13
0,Carlos says we can pick up from him later so yeah we're set,UKSKESO,2018-05-09
0,Ill call you evening ill some ideas.,0HELDR3,2016-11-17
0,K..k:)how about your training process?,NK377X9,2016-12-19
0,Yar he quite clever but aft many guesses lor. He got ask me 2 bring but i thk darren not so willing 2 go. Aiya they thk leona still not attach wat.,3AT83VZ,2017-10-14
1,"Your free ringtone is waiting to be collected. Simply text the password ""MIX"" to 85069 to verify. Get Usher and Britney. FML, PO Box 5249, MK17 92H. 450Ppw 16",MI433TO,2016-04-26
0,I am in a marriage function,IIS7U3F,2017-02-05
0,Becoz its  &lt;#&gt;  jan whn al the post ofice is in holiday so she cn go fr the post ofice...got it duffer,GR9JEP0,2016-02-19
0,Nope but i'm going home now then go pump petrol lor... Like going 2 rain soon...,XMLPSOZ,2017-10-27
0,How much u trying to get?,LZ04SVL,2017-03-16
0,Yes i will be there. Glad you made it.,UOWLA5F,2016-10-13
0,:-( that's not v romantic!,SY5YST1,2016-09-30
0,I know complain num only..bettr directly go to bsnl offc nd apply for it..,52PAMU0,2017-08-31
0,No i am not having not any movies in my laptop,UZ75PI8,2016-08-13
0,Sun ah... Thk mayb can if dun have anythin on... Thk have to book e lesson... E pilates is at orchard mrt u noe hor...,98WSL0C,2018-07-13
0,The whole car appreciated the last two! Dad and are having a map reading semi argument but apart from that things are going ok. P.,G3ERIPO,2016-09-08
0,What's the significance?,1Y5TO87,2018-02-01
0,I'm on the bus. Love you,2Y9KY8M,2016-02-25
0,"And that's fine, I got enough bud to last most of the night at least",HCF2Y9W,2018-04-04
0,i am seeking a lady in the street and a freak in the sheets. Is that you?,7CGQITQ,2016-02-28
0,"Edison has rightly said, ""A fool can ask more questions than a wise man can answer"" Now you know why all of us are speechless during ViVa.. GM,GN,GE,GNT:-)",NXMWRX7,2016-08-24
0,"Me, i dont know again oh",6CJEK4J,2016-04-29
0,You have got tallent but you are wasting.,FSG5LRO,2018-04-08
0,I am literally in bed and have been up for like  &lt;#&gt;  hours,DSOBF4Q,2016-05-24
0,"A boy was late 2 home. His father: ""POWER OF FRNDSHIP""",IDDRUKC,2017-12-22
0,I told her I had a Dr appt next week. She thinks I'm gonna die. I told her its just a check. Nothing to be worried about. But she didn't listen.,6HZXVJ3,2017-08-18
0,Ee msg na poortiyagi odalebeku: Hanumanji 7 name 1-Hanuman 2-Bajarangabali 3-Maruti 4-Pavanaputra 5-Sankatmochan 6-Ramaduth 7-Mahaveer ee 7 name  &lt;#&gt;  janarige ivatte kalisidare next saturday olage ondu good news keluviri...! Maretare inde 1 dodda problum nalli siguviri idu matra  &lt;#&gt; % true.. Don't neglet.,U554LEB,2018-02-19
1,4mths half price Orange line rental & latest camera phones 4 FREE. Had your phone 11mths ? Call MobilesDirect free on 08000938767 to update now! or2stoptxt,19N12G6,2018-08-10
0,"I'm nt goin, got somethin on, unless they meetin 4 dinner lor... Haha, i wonder who will go tis time...",A4ZAP87,2016-09-22
1,Santa Calling! Would your little ones like a call from Santa Xmas eve? Call 09058094583 to book your time.,MNLBYTT,2017-06-04
0,"Wen ur lovable bcums angry wid u, dnt take it seriously.. Coz being angry is d most childish n true way of showing deep affection, care n luv!.. kettoda manda... Have nice day da.",9QBKVMA,2016-06-27
0,So no messages. Had food?,LKL9PXM,2017-11-23
0,Yes:)from last week itself i'm taking live call.,4CS3YFC,2016-05-17
1,Todays Voda numbers ending 7548 are selected to receive a $350 award. If you have a match please call 08712300220 quoting claim code 4041 standard rates app,RZCVPP4,2017-08-08
0,Oh wow thats gay. Will firmware update help,82XNJ6Y,2016-07-16
0,Or i go home first lar ü wait 4 me lor.. I put down my stuff first..,4ONSCDW,2016-08-19
0,Then why you not responding,8LRFQA5,2017-08-18
0,You have registered Sinco as Payee. Log in at icicibank.com and enter URN  &lt;#&gt;  to confirm. Beware of frauds. Do NOT share or disclose URN to anyone.,RR4V1P9,2016-11-25
